col,base,lag,PI_h1,PI_h2,PI_h3,SA_gain_e0_h1,SA_gain_e0_h2,SA_gain_e0_h3,SA_gain_b0306_h1,SA_gain_b0306_h2,SA_gain_b0306_h3,MI_minus_null_h1,MI_minus_null_h2,MI_minus_null_h3,PI_plus,SA_plus,MI_plus,keep_R1,keep_R2,keep_R3,keep_R4
coarse:t-8m:log_volume8_delta,log_volume8_delta,t-8m,0.0,0.0,0.0,-0.028111451392787146,-0.035293680868409005,-0.021596887579811153,-0.10584419021841818,0.05494502754230801,0.010555140412360497,-0.008314641943883316,0.008240206392496674,0.004357316430948721,False,False,True,True,False,False,False
coarse:t-8m:relative_log_volume8_64,relative_log_volume8_64,t-8m,0.00848198285308636,0.0,0.0,-0.00945831478214032,0.060542754743353466,0.11358147057243251,-0.010425971112648647,0.060436374914807356,0.11895436290737527,0.007847849651525962,0.010198767360665606,0.01582474481184093,False,True,True,True,True,False,True
coarse:t-8m:rv8,rv8,t-8m,0.0,0.0,0.0,0.01432538754280177,-0.012646006429006817,-0.08863707372994689,-0.018130527681803343,0.04301617018793724,0.04642748115281092,0.05663056045680648,0.04583757118841536,0.031635192949204693,False,False,True,True,False,False,False
coarse:t-8m:rv64,rv64,t-8m,0.0,0.0,0.0,0.00510694105515519,-0.020723630456398467,0.019099675628564405,0.02618956568943842,-0.00761563681461741,0.0330848992119992,0.07806808458354197,0.07063199597957048,0.08364868768427858,False,True,True,True,True,False,True
coarse:t-8m:log_rv8_rv64,log_rv8_rv64,t-8m,0.002707391056731012,-4.801020638467435e-05,0.0,-0.047348266034852315,-0.014245169999727025,0.09377817748241757,-0.01494255861005378,-0.030875028756227607,0.08313752362010263,0.0018178543286122562,0.011849083638821867,0.01481668293661631,False,False,True,True,False,False,False
coarse:t-8m:time_of_day_sin,time_of_day_sin,t-8m,0.0,0.0,0.0,-0.006532517931789883,-0.022387239438348416,-0.055865069208071994,-0.008912257004278779,0.03557525442122733,0.010952233238303855,-0.0036278465916099734,0.021857762619382548,0.03472663612618643,False,False,True,True,False,False,False
coarse:t-8m:time_of_day_cos,time_of_day_cos,t-8m,0.0,0.0,0.0,0.03820273386524464,0.017122939031977147,0.009367400557358518,-0.01635626053613226,0.017016512985523757,0.014745898569090699,-0.002745130641521598,0.02597951471618032,0.048943992014709004,False,True,True,True,True,False,True
coarse:t-8m:rsi64_centered,rsi64_centered,t-8m,-0.0014425664822160418,-0.002079689444987783,0.00028218175969622433,0.0007535110776890619,-0.04871492736464589,0.020700423713704286,-0.013864017136788753,0.022612217517581357,0.0689802402726647,0.020224087793385692,0.025558965276757384,0.015789160976007466,False,True,True,True,True,False,True
coarse:t-8m:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t-8m,0.00037677835764308537,0.0,0.0,0.05306110659138996,0.11128463399024957,0.2017978080094407,-0.0006571341105710005,0.07523368972175426,0.08757800548119254,0.002290110080057417,0.00550723973298517,0.008986123956281844,False,True,True,True,True,False,True
coarse:t-8m:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t-8m,-0.0010553058295101891,0.0,0.0,-0.014506665295921373,-0.04192068846926578,-0.030656074799750854,-0.01876996497471861,0.04984765006182945,3.775412357187591e-05,-0.0044809219440802295,0.011488315936579951,0.02231808700805704,False,False,True,True,False,False,False
coarse:t-8m:sign_flip_rate32,sign_flip_rate32,t-8m,0.0,0.0,0.0,-0.02019210912960201,-0.03940611165114127,-0.06241901516896853,-0.028508724153430975,-0.017113550478220496,-0.031111540888595357,0.03387979918649586,0.04950916213216772,0.029529597558934473,False,False,True,True,False,False,False
coarse:t:return8,return8,t,0.0,-0.002789022406110083,0.0,-0.02966767976289031,-0.046363780901348406,-0.11727185469472268,-0.020016602786210314,0.05141186572927836,0.01783134137707254,0.046769828824542614,0.03983386836480829,0.036168671253937745,False,False,True,True,False,False,False
coarse:t:return32,return32,t,0.0,0.0,0.0,-0.027249416786623293,-0.028618448634909477,-0.09088165766197864,-0.01759857312912949,0.035151028270785645,0.008522188091675265,0.03271781897718373,0.03645488148119913,0.04163232271639572,False,False,True,True,False,False,False
coarse:t:body8,body8,t,0.0,0.0,0.0,-0.02962256822727216,-0.04907716758104641,-0.11698221176552615,-0.019971495603066103,0.048701130851480645,0.018120593447767952,0.047295142995869455,0.040697682714442074,0.036134992653798825,False,False,True,True,False,False,False
coarse:t:range8,range8,t,-0.0019019117462969841,0.0,0.0,-0.011465936235666163,-0.026308299014443648,-0.027207526588757247,-0.05802377007875226,-0.02641477129097236,0.0011649396983171023,0.07986139689919636,0.06510842695909425,0.05722557336255463,False,False,True,True,False,False,False
coarse:t:close_position8,close_position8,t,-0.0035170043434954814,-0.0007629423450244607,0.0,-0.06195294063831014,0.0036816095112301994,0.03205167604920511,-0.009257554855679473,0.04819680432271989,0.037428953873330784,0.04207868182011243,0.034433831608186694,0.038253178126253395,False,True,True,True,True,False,True
coarse:t:log_volume8_delta,log_volume8_delta,t,-0.006966175537063653,-0.0005112076843924266,0.0,-0.012061244547889594,-0.03887405517393194,-0.059292480813710746,-0.0024118662778516153,0.05889427172264261,0.034878577586827664,0.005754570654125324,0.010889124005961648,0.002364517173469416,False,False,True,True,False,False,False
coarse:t:relative_log_volume8_64,relative_log_volume8_64,t,0.0011715821833178097,0.002620056017586118,-0.00128193217114377,0.01804764608979159,0.000706210356404835,-0.027413453564295587,0.027694119389443106,0.059347575375567896,0.08058179236707375,0.017118989850154698,-0.0023343573334928536,0.022488894187126185,True,True,True,True,True,True,True
coarse:t:rv8,rv8,t,0.0,0.0,-2.4920844244509985e-06,-0.013982463290984626,0.03182540339219386,0.12719757365088347,-0.08970603931075516,0.032011510264529086,0.13256973357538282,0.07358242445679686,0.07199578405008644,0.05446836192288185,False,True,True,True,True,False,True
coarse:t:rv64,rv64,t,0.0,0.0,0.0,0.014194224719499271,0.04216191409204262,-0.046598765015648524,0.023841069805519144,0.051659245082746885,0.01754972536218702,0.08532125756913445,0.06775869001653412,0.0908503217731198,False,True,True,True,True,False,True
coarse:t:log_rv8_rv64,log_rv8_rv64,t,0.0,0.0,1.6408742628944612e-05,0.0004805746186664628,-0.03271985946855516,-0.0346459733568949,0.010128742827064663,0.04114809247239837,0.10034572326590441,0.02489352056752825,0.0448086619410919,0.03397425816827315,False,False,True,True,False,False,False
coarse:t:time_of_day_sin,time_of_day_sin,t,0.0,0.0,0.0,-0.009863245884056404,-0.024912318104530762,-0.03681793168868186,-0.01415383296450301,0.057028599667130475,0.04665588523287134,-0.004242454470974266,0.02272481103605184,0.04624082929477069,False,False,True,True,False,False,False
coarse:t:time_of_day_cos,time_of_day_cos,t,-0.0005921233160298319,0.0,0.0,-0.019578463168135052,-0.03158936357747777,-0.03346914765343101,-0.009928359620703375,0.022162415777804423,-0.000866141789468422,-0.009116114370818273,0.022575483906813965,0.042463974668776494,False,False,True,True,False,False,False
coarse:t:rsi64_centered,rsi64_centered,t,0.0007656336591471321,0.023352969960176512,-0.039835453326233505,-0.02806630396150478,-0.05224421047007599,-0.06516718282865153,-0.2700825189575706,0.04553718312407806,0.05100752416128396,0.059243482373743106,0.05253186924492059,0.07418988595149578,True,False,True,True,True,True,False
coarse:t:macd_hist_16_64_16_volnorm,macd_hist_16_64_16_volnorm,t,0.0,0.0,0.00038613560998612684,0.010381291790995117,-0.015217588393379167,-0.028230265191386827,0.005423572002349886,0.06061300943042136,0.07827057411186056,-0.007315507291655976,0.006226787797490196,0.006454005045426925,False,False,True,True,False,False,False
coarse:t:ema_gap_32_128_volnorm,ema_gap_32_128_volnorm,t,0.0,-0.0027796608145583455,0.0029504982698351037,-0.011011821064754734,-0.028612130639982247,-0.0490374200842858,-0.00962239494350925,-0.012601971100889564,-0.03717602406121401,0.008815764746044508,0.0038473480196676846,0.018835436286242846,False,False,True,True,False,False,False
coarse:t:sign_flip_rate32,sign_flip_rate32,t,0.0008148408302327917,0.0,0.0,-0.0028527672799816273,-0.03773078341171576,-0.017349158046631175,-0.00980851516496628,0.0010355254882465914,0.07847563930721835,0.02405419137531073,0.023616294025356588,0.024678116982205456,False,False,True,True,False,False,False
origin:rv60,rv60,t,0.0,0.0,0.0,-0.0153490730747885,-0.033361252445685,-0.009060731370347241,-0.005699377588008758,0.047211929052859425,-0.0029900095826373985,0.08911564067018762,0.07941371340124892,0.09424721240979927,False,False,True,True,False,False,False
origin:log_rv60,log_rv60,t,0.0,0.0,0.0,-0.0153490730747885,-0.033361252445685,-0.009060731370347241,-0.005699377588008758,0.04790217603460878,-0.0029900095826373985,0.09330479359963206,0.07564337271590471,0.08574662983018477,False,False,True,True,False,False,False
